Application_mode,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Previous_qualification_grade,Admission_grade,Displaced,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade
17,0,1,0,1,19,142.0,130.8,1,7,6,12.583333333333334,8,7,12.671428571428573
1,0,1,0,0,19,126.0,121.8,1,7,6,13.731666666666667,8,7,13.771428571428572
39,0,1,1,0,43,133.1,140.0,0,6,6,12.875,6,5,12.142857142857142
42,0,1,1,0,47,170.0,148.5,0,10,8,14.625,7,5,13.4
42,0,0,1,0,23,130.0,109.8,1,3,0,0.0,2,0,0.0
1,1,1,0,1,19,133.0,119.7,1,6,6,12.666666666666666,6,6,12.666666666666666
42,0,1,0,0,20,122.0,122.0,1,8,6,12.491666666666667,8,6,12.491666666666667
1,0,1,0,1,19,138.0,147.5,1,12,12,13.666666666666666,11,11,14.166666666666666
17,0,1,0,0,19,163.0,150.8,1,6,6,16.0,6,6,14.5
44,0,1,0,0,19,150.0,150.0,1,6,6,14.142857142857142,6,6,13.0
39,1,1,0,1,39,133.1,131.5,0,6,6,11.833333333333334,6,4,13.75
1,0,1,0,1,20,144.0,127.2,1,6,6,12.666666666666666,6,6,13.0
17,0,1,0,0,21,118.0,111.0,1,6,6,12.5,6,6,12.666666666666666
43,1,0,0,0,22,101.0,119.9,1,11,9,10.88888888888889,10,4,11.25
1,0,1,0,0,19,133.0,133.7,1,6,1,13.0,5,0,0.0
17,0,1,0,0,22,133.1,140.0,1,6,6,15.166666666666666,6,6,16.0
5,0,1,0,1,19,124.0,113.9,1,6,6,12.666666666666666,6,6,12.0
1,1,1,1,0,18,127.0,120.7,1,0,0,0.0,0,0,0.0
39,0,1,1,0,26,133.1,119.8,0,5,5,12.0,5,5,10.2
39,0,0,1,0,36,110.0,121.8,0,5,0,0.0,5,0,0.0
18,1,1,1,1,20,110.0,117.7,1,0,0,0.0,0,0,0.0
39,0,1,1,0,30,160.0,110.0,0,5,2,11.0,5,4,11.5
43,0,1,1,0,24,120.0,134.4,0,6,6,15.714285714285714,6,6,15.9
1,0,1,1,0,26,133.1,125.3,0,15,11,10.818181818181818,14,11,11.636363636363637
1,0,0,1,0,19,132.0,119.1,0,5,1,12.0,5,0,0.0
39,0,1,1,0,34,130.0,146.0,0,6,5,12.6,6,4,11.25
43,0,1,1,0,33,130.0,130.0,1,5,1,13.0,5,3,14.0
17,0,1,1,0,19,129.0,122.0,1,5,5,11.6,5,4,10.75
17,1,0,1,0,26,130.0,118.1,1,5,1,10.0,5,1,11.0
39,0,1,1,0,29,140.0,105.2,0,6,1,14.0,6,0,0.0
17,0,1,1,1,19,131.0,123.3,1,5,5,12.6,5,2,12.5
17,0,1,1,0,18,129.0,124.8,1,0,0,0.0,0,0,0.0
39,0,0,1,0,29,133.1,149.4,0,5,2,11.333333333333334,5,1,12.0
43,0,1,1,0,21,112.0,108.5,0,6,6,12.666666666666666,6,5,11.4
17,0,1,1,0,19,119.0,125.0,0,6,5,10.8,6,2,10.5
1,0,1,1,0,20,133.1,101.0,0,7,5,12.87857142857143,8,7,11.85625
1,0,1,1,0,18,123.0,112.9,0,5,0,0.0,5,0,0.0
17,0,1,1,0,18,131.0,120.2,1,6,6,12.833333333333334,6,5,11.4
1,1,1,1,1,21,120.0,111.6,0,5,5,12.6,5,3,12.833333333333334
1,0,1,1,0,20,125.0,134.1,1,5,0,0.0,5,0,0.0
39,0,1,1,1,30,133.1,101.6,0,5,0,0.0,5,0,0.0
18,0,1,1,0,19,121.0,111.9,1,6,6,14.166666666666666,6,6,14.0
51,0,1,1,0,30,148.0,118.4,1,5,5,13.4,5,4,13.25
1,0,1,1,1,22,139.0,127.1,1,5,5,11.2,5,4,11.25
17,0,1,1,0,22,125.0,120.5,1,0,0,0.0,0,0,0.0
17,1,0,1,0,19,128.0,136.1,1,6,6,12.666666666666666,6,5,11.8
17,0,1,1,0,21,132.0,124.0,1,5,3,12.333333333333334,5,4,11.25
17,0,1,1,0,21,137.0,141.6,0,5,4,12.25,5,5,12.0
44,1,1,1,1,21,160.0,160.0,1,0,0,0.0,0,0,0.0
39,0,1,1,0,27,120.0,110.0,0,5,3,10.75,5,3,10.333333333333334
43,0,1,1,0,32,134.0,100.0,1,7,0,0.0,7,0,0.0
39,1,0,1,0,40,133.1,120.0,0,6,0,0.0,6,0,0.0
1,0,1,1,0,20,116.0,124.8,1,5,2,14.333333333333334,5,2,12.5
44,0,1,1,0,20,140.0,140.0,1,5,2,11.5,5,2,11.5
1,0,1,1,0,18,140.0,124.3,1,0,0,0.0,0,0,0.0
43,0,1,1,0,21,122.0,118.9,0,5,2,10.5,5,0,0.0
17,0,1,1,0,18,141.0,130.2,0,6,6,13.5,6,0,0.0
44,0,1,1,0,19,120.0,120.0,0,6,1,11.0,6,0,0.0
7,0,0,1,0,30,140.0,140.0,0,6,1,10.0,6,0,0.0
39,0,1,1,0,29,133.1,130.0,0,6,0,0.0,6,0,0.0
17,1,1,1,0,18,137.0,130.4,1,5,1,12.0,5,3,10.666666666666666
1,0,1,1,1,18,122.0,116.1,1,5,4,12.25,5,5,12.2
44,0,1,1,0,22,130.0,130.0,0,10,5,11.4,7,6,11.666666666666666
43,0,0,1,0,27,140.0,124.3,1,5,0,0.0,5,0,0.0
17,0,1,1,0,20,125.0,125.0,1,6,4,14.25,6,5,14.0
51,0,1,1,0,42,110.0,110.0,0,12,11,14.454545454545457,11,10,14.2
1,1,1,1,0,21,133.1,115.0,0,12,12,14.538461538461538,12,12,14.461538461538462
43,0,1,1,0,23,132.0,129.6,0,7,6,12.733333333333334,8,7,11.95
51,0,1,1,0,21,122.0,128.8,1,12,5,13.2,12,4,13.5
1,0,1,1,0,19,155.0,144.2,1,0,0,0.0,0,0,0.0
39,0,1,1,1,40,120.0,134.0,0,6,6,12.333333333333334,6,4,12.75
43,0,1,1,0,22,129.0,112.0,0,9,5,11.2,9,7,11.25
1,0,1,1,0,19,144.0,128.8,1,7,6,13.2,7,6,13.2
39,0,1,1,1,24,130.0,134.0,0,5,5,11.833333333333334,5,4,14.0
1,0,1,1,0,21,133.1,125.0,0,6,5,11.333333333333334,6,2,11.5
17,0,1,1,0,18,133.0,123.2,1,5,5,13.6,5,5,14.6
17,0,1,1,0,18,131.0,118.4,0,5,0,0.0,5,2,11.5
51,0,1,1,0,24,133.1,116.2,0,6,5,12.857142857142858,6,5,13.666666666666666
39,0,1,1,1,28,133.1,123.0,0,5,3,14.333333333333334,5,5,12.428571428571429
17,0,1,0,1,19,118.0,113.5,1,6,5,13.5,6,6,14.0
51,0,1,0,0,28,120.0,125.0,0,6,6,14.428571428571429,6,4,15.6
17,0,1,0,0,18,133.1,134.8,1,6,0,0.0,6,0,0.0
1,0,0,0,0,19,145.0,149.9,1,0,0,0.0,0,0,0.0
1,0,1,0,1,19,125.0,119.8,1,8,8,12.82875,8,8,12.82875
43,0,1,0,0,21,125.0,125.0,1,5,0,0.0,5,4,13.75
1,1,1,0,0,18,148.0,135.1,1,7,0,0.0,8,0,0.0
1,0,1,0,0,19,139.0,138.3,1,6,6,14.666666666666666,6,6,13.166666666666666
17,0,1,0,0,19,130.0,122.5,1,8,7,13.937142857142858,8,7,13.937142857142858
1,0,1,0,0,20,148.0,148.0,1,12,10,14.7,12,12,14.583333333333334
1,0,1,0,0,18,130.0,126.2,1,6,6,11.666666666666666,6,5,12.2
43,0,1,0,0,20,134.0,129.8,1,7,6,14.85,7,6,14.85
39,0,1,0,0,26,133.1,104.0,0,5,1,12.0,5,0,0.0
18,0,1,0,0,18,137.0,126.7,1,7,7,13.6875,8,8,15.622222222222222
39,0,1,0,0,58,130.0,120.0,0,6,5,12.4,6,5,11.6
1,0,1,0,0,18,137.0,124.6,0,7,7,13.398,8,8,13.5425
44,0,1,0,0,20,130.0,130.0,1,6,5,11.8,6,4,12.0
17,0,1,0,0,20,140.0,127.3,0,5,0,0.0,5,0,0.0
2,0,1,0,0,29,150.0,122.0,1,15,13,11.76923076923077,14,14,11.928571428571429
7,1,0,0,0,27,130.0,125.1,0,6,0,0.0,5,0,0.0
1,0,1,0,1,21,133.1,110.0,1,6,6,13.285714285714286,6,6,13.0
1,0,1,0,1,20,134.0,129.8,0,6,6,11.666666666666666,6,6,11.166666666666666
17,0,1,0,1,19,125.0,114.9,0,6,6,11.5,6,5,12.2
1,0,1,0,1,22,141.0,125.6,1,7,6,13.081666666666669,8,6,13.15
18,0,1,0,1,19,138.0,125.1,1,6,6,12.666666666666666,6,6,13.0
17,1,0,0,0,19,116.0,115.7,1,6,3,11.333333333333334,6,0,0.0
1,0,1,0,0,23,122.0,112.6,1,6,5,13.6,6,5,11.6
1,0,1,0,1,18,131.0,127.2,1,6,6,13.166666666666666,6,5,13.2
44,0,1,0,0,19,140.0,140.0,0,6,0,0.0,6,0,0.0
44,0,1,0,0,20,140.0,140.0,1,6,5,11.666666666666666,6,5,12.6
1,0,1,0,1,19,127.0,120.4,1,6,6,13.5,6,6,13.428571428571429
39,1,0,0,1,26,133.1,100.0,1,6,0,0.0,6,0,0.0
1,0,1,0,1,18,117.0,113.5,1,6,6,13.166666666666666,6,6,14.142857142857142
1,1,1,0,0,29,150.0,132.1,1,5,4,12.5,5,2,12.5
44,0,0,0,0,20,160.0,160.0,1,6,6,13.375,6,6,13.0
1,0,1,0,0,19,128.0,126.3,1,6,6,13.166666666666666,6,6,12.666666666666666
44,0,1,0,0,23,160.0,160.0,1,6,4,13.4,6,2,13.5
43,0,1,0,0,25,126.0,100.0,0,7,3,13.0,8,3,11.666666666666666
18,0,1,0,0,18,135.0,125.8,1,8,7,13.154285714285717,8,7,13.154285714285717
1,0,1,0,1,19,139.0,142.2,1,6,6,12.833333333333334,6,6,12.833333333333334
17,0,1,0,0,18,125.0,119.4,1,7,7,12.142857142857142,7,7,13.142857142857142
1,0,1,0,1,19,106.0,106.4,1,7,5,13.34,7,6,12.385714285714286
7,0,1,0,0,36,120.0,120.0,0,10,4,13.0,9,4,13.75
44,0,1,1,1,20,150.0,150.0,0,6,3,12.0,6,3,11.666666666666666
17,0,1,1,0,20,130.0,148.6,1,0,0,0.0,0,0,0.0
1,0,1,1,0,18,116.0,108.7,1,6,5,11.0,6,0,0.0
44,0,1,1,0,19,130.0,130.0,0,6,5,11.5,6,6,11.333333333333334
17,1,0,1,0,20,140.0,124.6,1,9,3,13.333333333333334,6,2,12.5
1,0,1,1,0,18,134.0,131.0,1,7,7,14.594444444444443,8,8,13.472
44,1,1,1,0,20,130.0,130.0,1,6,4,11.0,6,3,10.666666666666666
18,1,0,1,0,24,122.0,116.1,1,5,0,0.0,5,0,0.0
17,0,1,1,0,19,128.0,125.6,1,6,0,0.0,6,0,0.0
17,0,1,1,0,18,130.0,121.3,1,5,1,12.0,5,2,12.0
1,0,1,1,0,18,113.0,107.4,1,5,5,14.0,5,5,13.2
1,0,1,1,0,18,126.0,116.9,0,6,6,13.571428571428571,6,5,11.8
43,0,1,1,0,22,135.0,123.5,1,6,0,0.0,6,0,0.0
1,0,1,1,0,19,141.0,130.5,0,6,6,14.25,6,6,13.857142857142858
39,1,0,0,0,32,133.1,140.0,1,6,0,0.0,6,0,0.0
17,0,1,0,1,21,133.1,117.1,1,6,0,0.0,6,0,0.0
18,0,1,0,1,19,144.0,127.5,1,8,7,13.542857142857144,8,7,13.542857142857144
43,0,1,0,1,39,140.0,126.0,0,9,9,13.11111111111111,7,7,11.714285714285714
43,0,1,0,0,30,100.0,113.0,1,9,9,12.666666666666666,7,7,12.142857142857142
1,0,1,0,0,18,135.0,130.1,1,5,4,10.75,5,2,10.0
43,0,1,0,0,38,130.0,110.0,1,10,4,10.75,10,2,10.0
1,0,1,0,0,20,147.0,135.8,1,6,6,13.666666666666666,6,6,13.333333333333334
39,0,1,0,0,55,149.0,126.3,0,6,6,13.833333333333334,6,6,12.833333333333334
27,0,1,0,0,53,130.0,130.0,0,18,17,13.176470588235292,18,16,13.0
39,0,1,0,0,54,120.0,104.0,0,6,4,12.75,6,5,12.6
43,0,1,0,1,18,125.0,123.6,1,7,5,12.86,7,5,12.86
39,1,0,0,0,44,133.1,121.0,0,8,4,12.0,7,4,12.0
43,0,1,0,0,28,149.0,130.5,1,11,9,11.666666666666666,11,9,12.555555555555555
7,0,1,0,0,37,180.0,180.0,0,14,14,16.5,11,11,16.90909090909091
43,0,1,0,0,20,110.0,112.5,1,10,9,12.333333333333334,7,7,11.77777777777778
1,0,1,0,0,18,131.0,126.1,1,7,7,12.59125,8,7,12.820000000000002
1,0,1,1,0,19,117.0,111.8,1,6,4,11.5,6,3,11.0
17,0,1,1,1,23,120.0,131.4,1,18,18,11.894736842105264,13,13,12.923076923076923
17,0,1,1,0,22,160.0,144.3,0,6,0,0.0,6,0,0.0
39,0,0,1,0,24,100.0,115.0,0,6,0,0.0,6,0,0.0
44,0,1,1,0,22,140.0,120.0,1,6,5,13.0,6,2,11.5
39,0,1,1,0,26,160.0,168.6,0,6,0,0.0,6,0,0.0
17,0,1,1,0,18,141.0,127.7,1,6,6,15.166666666666666,6,6,14.833333333333334
44,0,1,1,0,24,130.0,150.0,0,6,4,11.75,6,2,13.5
1,0,1,1,0,18,142.0,129.8,1,5,0,0.0,5,1,15.0
1,0,1,1,0,26,130.0,135.6,1,0,0,0.0,0,0,0.0
39,0,1,1,0,27,133.1,100.0,0,6,3,11.333333333333334,6,3,14.75
44,0,1,1,1,20,140.0,140.0,1,6,5,12.6,6,5,13.2
1,0,1,1,0,19,129.0,124.1,1,5,0,0.0,5,1,14.0
1,0,1,1,1,18,148.0,131.6,0,6,6,15.5,6,4,15.5
1,0,1,1,0,18,143.0,129.0,1,8,7,12.365714285714288,8,7,12.365714285714288
17,0,1,1,0,19,128.0,135.7,1,6,5,13.2,6,5,13.25
43,0,1,1,0,34,100.0,108.0,1,12,7,11.428571428571429,12,7,11.857142857142858
1,0,1,1,0,19,116.0,110.8,1,6,0,0.0,6,0,0.0
1,0,1,1,1,19,128.0,124.5,0,6,4,14.0,6,6,12.333333333333334
39,0,1,1,0,30,120.0,100.0,0,12,3,12.0,12,5,11.8
43,0,0,1,0,22,121.0,123.8,0,4,0,0.0,5,3,12.0
17,0,0,1,0,19,137.0,131.4,0,5,4,10.0,5,3,11.333333333333334
1,0,1,1,0,21,115.0,118.5,0,5,1,10.0,5,1,10.0
1,0,0,1,0,22,129.0,122.0,1,0,0,0.0,0,0,0.0
1,0,1,1,1,19,125.0,122.9,0,6,6,11.166666666666666,6,3,11.666666666666666
1,0,1,1,0,20,125.0,118.7,0,6,4,11.75,6,3,11.333333333333334
39,0,1,1,0,35,133.1,100.0,1,6,3,11.75,6,0,0.0
16,0,1,1,0,20,131.0,135.9,1,5,1,10.0,5,1,11.0
1,0,1,1,0,21,133.1,138.4,0,5,3,14.0,5,5,12.8
39,1,0,1,0,27,133.1,128.2,0,5,0,0.0,5,0,0.0
43,0,0,1,0,26,114.0,107.4,1,6,3,12.0,6,0,0.0
17,0,0,1,0,20,127.0,129.8,0,6,0,0.0,5,0,0.0
39,1,0,1,0,28,130.0,100.0,0,10,8,11.88888888888889,8,5,11.6
1,0,1,1,0,19,121.0,113.0,1,6,6,13.833333333333334,6,6,13.666666666666666
43,0,0,1,0,47,120.0,107.0,0,5,0,0.0,5,0,0.0
39,0,0,1,0,55,120.0,130.0,0,6,5,11.4,6,5,12.4
43,0,1,1,0,39,120.0,120.0,1,6,0,0.0,6,2,11.0
1,1,1,1,0,35,120.0,120.5,1,17,14,10.642857142857142,12,12,10.666666666666666
39,0,0,1,0,32,133.1,120.5,0,6,2,11.0,6,0,0.0
1,0,1,1,0,20,124.0,137.0,1,6,6,16.833333333333332,6,6,16.666666666666668
39,0,1,1,0,36,150.0,115.0,0,6,6,13.571428571428571,6,5,13.2
39,1,1,1,1,34,133.1,142.7,0,5,5,14.714285714285714,5,5,14.375
1,0,1,1,0,21,116.0,116.7,1,5,0,0.0,5,0,0.0
43,0,1,1,1,42,133.1,136.1,0,5,1,10.0,5,1,11.0
39,0,1,1,0,25,133.1,134.3,0,6,1,11.0,6,4,11.75
18,0,1,1,1,18,167.0,153.0,1,6,1,11.0,6,0,0.0
1,0,1,1,1,18,140.0,132.0,0,6,5,12.0,6,6,12.833333333333334
1,0,1,1,0,19,124.0,129.6,1,6,6,11.125,6,6,11.857142857142858
43,1,0,1,0,34,110.0,105.0,0,6,3,11.333333333333334,6,2,11.5
17,0,1,1,0,20,150.0,130.8,0,6,2,12.0,6,0,0.0
1,0,1,1,0,20,123.0,119.7,0,7,0,0.0,7,0,0.0
17,0,1,1,0,21,152.0,132.5,0,8,7,14.54,8,7,14.54
44,0,1,1,0,19,130.0,130.0,1,6,6,12.166666666666666,6,4,13.0
39,1,0,1,0,31,133.1,120.0,0,5,4,13.5,5,3,11.666666666666666
17,0,1,1,0,21,133.1,150.0,0,6,6,14.75,6,5,14.333333333333334
1,0,1,1,1,20,124.0,115.6,0,5,5,12.375,5,5,11.666666666666666
43,0,1,1,0,22,119.1,119.1,0,7,6,12.733333333333334,7,6,12.733333333333334
1,0,0,1,0,19,128.0,123.5,1,6,4,12.5,6,0,0.0
39,1,0,1,0,41,133.1,120.0,1,5,0,0.0,5,0,0.0
43,0,1,1,0,27,133.1,110.0,1,7,0,0.0,7,0,0.0
17,0,1,0,0,19,145.0,131.4,0,7,7,13.44285714285714,8,7,13.771428571428572
18,0,1,0,1,20,141.0,126.8,1,8,8,14.2,8,8,14.2
43,0,1,0,1,19,118.9,118.9,1,7,6,13.55,7,6,13.55
39,0,1,0,0,35,160.0,160.0,0,5,5,11.6,5,5,11.166666666666666
17,0,1,0,0,22,111.0,115.9,1,6,6,13.571428571428571,6,6,15.285714285714286
1,0,1,0,1,20,111.0,109.3,1,6,6,13.833333333333334,6,6,15.0
1,1,0,0,0,18,123.0,113.9,1,6,4,11.25,6,4,10.857142857142858
1,0,1,0,1,18,133.0,121.8,1,6,5,10.2,6,4,11.25
7,0,1,0,0,30,140.0,140.0,0,8,7,15.675714285714283,8,7,15.675714285714283
18,1,1,0,1,18,122.0,114.7,0,6,6,10.833333333333334,6,6,12.0
1,0,1,0,1,20,128.0,120.0,1,6,6,14.5,6,5,15.0
1,0,1,0,1,19,108.0,107.3,0,6,4,10.4,6,4,10.75
17,0,1,0,0,19,139.0,136.2,0,5,5,13.0,5,5,13.333333333333334
1,0,1,0,1,21,130.0,119.5,1,7,7,12.242857142857144,8,8,14.125
18,1,1,0,0,21,133.1,106.0,1,7,7,13.0,7,6,12.5
1,0,1,0,0,18,130.0,124.1,1,6,6,14.166666666666666,6,6,13.428571428571429
1,0,1,0,1,18,143.0,133.2,1,5,4,14.25,5,4,12.5
39,0,0,0,0,35,110.0,110.0,0,5,1,12.0,5,2,10.5
1,0,1,0,0,21,120.0,114.8,1,7,4,13.25,7,5,13.82
1,0,1,1,1,18,140.0,130.0,1,7,6,13.183333333333332,7,6,13.183333333333332
17,0,1,1,0,22,125.0,122.6,1,6,1,11.0,6,0,0.0
17,0,1,1,1,20,134.0,133.5,1,7,7,11.9725,8,8,12.65125
39,0,1,0,0,34,130.0,120.0,1,6,5,12.4,6,5,12.8
7,0,1,0,0,33,120.0,120.0,0,8,5,12.6,7,5,11.25
1,0,1,0,1,22,142.0,137.3,1,7,6,13.9,7,6,13.9
17,0,1,0,1,20,127.0,123.5,1,6,4,11.5,6,3,11.0
39,0,1,0,0,35,140.0,131.8,0,5,4,14.2,5,4,11.857142857142858
39,0,0,0,0,39,140.0,130.0,1,5,3,10.666666666666666,5,3,10.666666666666666
18,0,0,0,0,19,142.0,128.0,1,7,0,0.0,8,0,0.0
39,0,1,0,1,36,120.0,95.0,0,6,6,11.0,6,3,11.333333333333334
1,0,1,0,1,21,124.0,116.0,1,8,7,13.957142857142856,8,7,13.957142857142856
1,0,1,0,0,22,157.0,136.7,1,6,4,12.5,6,3,13.666666666666666
39,1,1,0,1,42,126.6,107.5,0,6,6,13.333333333333334,6,6,15.285714285714286
39,0,1,0,0,34,110.0,108.4,1,5,0,0.0,5,0,0.0
17,0,1,0,0,20,144.0,130.7,1,6,6,11.666666666666666,6,5,11.6
44,0,1,0,0,33,160.0,155.9,0,6,6,15.714285714285714,6,6,15.5
1,0,1,0,0,20,105.0,106.1,1,6,5,11.0,6,5,11.4
1,1,1,0,0,19,130.0,128.6,1,5,4,12.25,5,4,12.75
43,1,1,0,0,34,140.0,140.0,0,10,5,12.2,9,8,12.22222222222222
1,0,1,0,0,18,138.0,145.0,1,5,5,13.0,5,5,14.0
17,0,1,0,1,24,120.0,113.0,0,6,4,12.0,6,6,13.0
1,0,1,0,0,18,135.0,137.1,1,6,6,13.333333333333334,6,6,12.333333333333334
1,0,1,0,0,20,119.0,119.7,1,5,3,13.0,5,3,13.0
17,0,1,0,0,21,121.0,120.5,1,8,7,12.91,8,7,12.91
1,0,1,0,1,19,126.0,125.7,1,6,6,11.0,6,3,11.0
17,0,1,0,1,19,132.0,125.5,0,7,6,13.579999999999998,8,8,12.93625
1,0,1,0,1,18,128.0,124.5,1,6,4,12.4,6,6,12.5
39,0,1,0,1,38,160.0,126.0,0,9,8,12.88888888888889,7,7,13.0
1,1,1,1,0,21,125.0,136.2,1,12,11,11.545454545454543,11,9,11.7
43,0,1,1,0,23,127.0,124.2,1,5,1,10.0,5,0,0.0
17,0,1,0,0,19,147.0,138.5,1,8,8,14.34125,8,8,14.34125
1,1,0,0,0,18,130.0,122.3,1,6,6,14.142857142857142,6,5,12.0
1,0,1,0,1,18,134.0,126.0,1,0,0,0.0,0,0,0.0
39,0,1,0,0,24,140.0,135.4,1,6,5,11.8,6,4,11.25
1,0,1,0,1,18,151.0,146.5,0,6,6,13.333333333333334,6,6,14.166666666666666
1,0,1,0,0,18,132.0,121.9,1,6,6,14.5,6,6,12.857142857142858
7,0,1,0,0,26,130.0,130.0,0,10,8,12.666666666666666,10,10,13.4
1,1,1,0,0,19,126.0,115.2,0,5,1,10.0,5,2,10.0
18,0,1,0,1,19,119.0,115.2,1,6,0,0.0,6,0,0.0
1,0,1,0,0,19,123.0,125.1,0,6,4,11.0,6,4,12.5
1,1,1,0,0,20,106.0,108.0,1,5,2,12.0,5,4,11.0
1,0,1,0,0,22,121.0,125.9,1,6,4,10.0,6,2,13.5
1,0,1,0,0,19,138.0,128.0,1,7,7,14.20857142857143,8,8,15.127777777777778
1,0,1,0,0,20,118.0,113.5,1,7,7,14.30714285714286,8,8,15.0125
39,0,1,0,0,36,120.0,124.6,0,5,3,11.0,5,4,13.375
39,0,1,0,0,29,133.1,116.0,1,7,0,0.0,6,0,0.0
17,0,1,0,0,19,141.0,124.9,1,6,6,12.0,6,4,11.0
39,1,0,0,0,24,180.0,140.5,0,5,0,0.0,5,0,0.0
39,1,0,0,0,27,180.0,179.6,0,6,0,0.0,6,0,0.0
17,0,1,0,1,18,115.0,116.1,1,6,6,13.857142857142858,6,6,14.285714285714286
17,0,1,0,1,18,142.0,139.4,1,0,0,0.0,0,0,0.0
17,0,1,0,0,21,135.0,129.0,1,7,0,0.0,7,0,0.0
39,0,1,0,1,43,150.0,135.6,0,6,5,11.0,6,5,13.0
43,0,1,0,1,18,153.0,147.8,0,5,5,13.2,5,5,14.4
18,0,1,0,1,21,153.0,138.0,1,6,6,13.5,6,3,15.333333333333334
7,0,1,0,0,26,150.0,150.0,0,5,0,0.0,5,0,0.0
1,0,1,0,1,19,144.0,130.8,1,8,7,14.214285714285714,8,7,14.214285714285714
1,0,1,0,0,18,130.0,122.6,0,5,5,13.0,5,5,12.4
1,0,1,0,0,22,125.0,119.1,1,6,2,12.0,6,1,10.0
39,0,1,0,0,27,133.1,111.8,1,7,0,0.0,8,0,0.0
1,0,1,0,0,18,133.0,125.0,1,5,5,12.8,5,5,12.6
17,0,1,0,0,19,140.0,129.9,0,5,4,13.6,5,4,12.2
17,0,1,0,0,18,133.0,131.1,1,7,7,13.971428571428572,8,8,15.75
1,0,1,0,1,19,154.0,141.4,0,6,6,15.0,6,6,14.857142857142858
39,0,0,0,0,32,133.1,120.0,0,6,0,0.0,6,0,0.0
42,0,1,0,0,23,168.0,133.4,1,26,26,15.07777777777778,17,17,15.023529411764704
17,0,1,0,0,20,132.0,127.3,1,7,6,13.383333333333333,7,6,13.383333333333333
1,1,1,0,0,20,133.1,131.8,1,12,12,13.25,11,10,13.090909090909092
17,1,0,0,0,19,120.0,114.8,1,6,5,11.714285714285714,6,2,10.666666666666666
1,0,1,0,1,18,150.0,132.8,1,8,8,13.01125,8,8,13.01125
44,0,1,0,0,21,140.0,140.0,0,6,3,10.666666666666666,6,4,12.0
1,0,1,0,1,20,103.0,108.3,0,7,0,0.0,7,0,0.0
44,0,1,0,0,22,150.0,150.0,1,6,6,13.0,6,3,12.666666666666666
44,0,1,0,0,26,160.0,160.0,0,5,5,12.0,5,5,11.4
1,0,1,0,0,20,131.0,131.7,1,6,6,12.166666666666666,6,5,13.8
1,0,1,0,0,19,114.0,112.6,1,7,6,11.85,8,7,13.65
39,0,1,0,0,31,120.0,111.1,0,5,4,11.0,5,5,11.2
43,1,1,0,1,20,140.0,127.5,1,7,7,12.327777777777778,8,8,11.736
43,0,1,0,0,20,130.0,120.2,1,5,4,12.0,5,5,13.428571428571429
17,0,1,0,0,21,121.0,118.9,1,7,7,14.428571428571429,8,8,14.511111111111113
1,0,1,0,0,18,130.0,119.9,1,7,7,13.78,8,8,12.6125
17,0,1,0,1,19,141.0,127.3,1,7,6,13.8,7,6,13.8
1,0,1,0,1,18,131.0,127.9,1,7,7,14.857142857142858,7,7,15.142857142857142
39,0,1,0,0,40,133.1,133.0,0,6,5,13.0,6,5,12.6
17,0,1,0,1,18,117.0,114.6,0,6,6,12.142857142857142,6,6,13.333333333333334
1,0,1,0,0,18,151.0,144.5,1,6,6,15.666666666666666,6,6,14.833333333333334
17,0,1,0,0,19,131.0,125.4,1,7,5,12.5,8,7,12.166666666666666
17,0,1,0,1,19,145.0,145.0,0,6,6,12.833333333333334,6,6,13.166666666666666
39,1,0,0,0,28,135.0,138.1,0,6,0,0.0,6,0,0.0
17,0,1,0,0,20,119.0,124.6,1,6,6,12.5,6,6,12.666666666666666
1,0,1,0,0,18,122.0,130.8,1,6,4,11.25,6,5,13.0
1,0,1,0,0,18,155.0,140.5,1,7,6,15.25,7,6,15.25
1,0,1,0,1,20,123.0,124.1,1,5,5,14.0,5,3,12.0
43,1,1,0,0,28,130.0,118.4,0,16,13,12.076923076923077,13,11,12.090909090909092
15,0,1,0,0,23,133.1,128.2,0,16,16,14.625,10,9,14.88888888888889
1,0,1,0,0,19,114.0,109.5,1,7,4,10.5,7,2,10.5
17,0,1,0,1,18,137.0,131.1,1,6,6,12.833333333333334,6,6,12.166666666666666
1,1,0,0,1,20,161.0,137.9,0,6,6,12.5,6,5,11.8
1,0,1,0,0,20,133.1,128.2,1,12,12,11.23076923076923,11,9,12.77777777777778
39,0,1,0,0,27,133.1,126.5,0,5,2,10.5,5,0,0.0
1,0,1,0,0,18,128.0,120.0,1,6,3,12.0,6,2,12.0
39,0,1,0,1,37,133.1,123.0,0,7,7,10.985714285714286,8,8,12.3
7,0,0,0,0,42,130.0,130.0,0,7,5,12.62,7,3,14.166666666666666
17,0,1,0,0,20,147.0,141.1,1,7,6,13.0,8,8,14.2125
39,0,0,1,0,34,140.0,140.0,0,5,0,0.0,5,0,0.0
42,0,1,1,0,22,140.0,133.6,1,5,0,0.0,5,0,0.0
39,0,1,1,0,39,133.1,123.5,0,6,6,13.5,6,6,13.333333333333334
